XOO1903	RSGMI1000_01480
XOO4075	RSGMI1000_00783
XOO1800	RSGMI1000_04771
XOO1800	RSGMI1000_04798
XOO0952	RSGMI1000_02399
XOO0539	RSGMI1000_00515
XOO2718	RSGMI1000_01799
XOO0537	RSGMI1000_02237
XOO1867	RSGMI1000_01085
XOO2715	RSGMI1000_00993
XOO2716	RSGMI1000_00643
XOO2717	RSGMI1000_00424
XOO2723	RSGMI1000_00809
XOO1870	RSGMI1000_02518
XOO1870	RSGMI1000_03495
XOO1870	RSGMI1000_04514
XOO2724	RSGMI1000_02265
XOO1859	RSGMI1000_01239
XOO2708	RSGMI1000_04273
XOO0525	RSGMI1000_00505
XOO1856	RSGMI1000_01081
XOO2710	RSGMI1000_01184
XOO2711	RSGMI1000_01183
XOO0530	RSGMI1000_01607
XOO2712	RSGMI1000_02577
XOO2713	RSGMI1000_02818
XOO1865	RSGMI1000_03021
XOO1863	RSGMI1000_03481
XOO1863	RSGMI1000_03187
XOO1863	RSGMI1000_04050
XOO1863	RSGMI1000_03209
XOO1863	RSGMI1000_03628
XOO1863	RSGMI1000_00862
XOO0517	RSGMI1000_05077
XOO0517	RSGMI1000_04793
XOO0517	RSGMI1000_02756
XOO0517	RSGMI1000_00848
XOO0517	RSGMI1000_05074
XOO0517	RSGMI1000_04766
XOO0517	RSGMI1000_02456
XOO0517	RSGMI1000_04677
XOO0517	RSGMI1000_03976
XOO0517	RSGMI1000_04025
XOO0517	RSGMI1000_01476
XOO0517	RSGMI1000_01531
XOO1848	RSGMI1000_02925
XOO0516	RSGMI1000_05077
XOO0516	RSGMI1000_04793
XOO0516	RSGMI1000_02756
XOO0516	RSGMI1000_00848
XOO0516	RSGMI1000_05074
XOO0516	RSGMI1000_04766
XOO0516	RSGMI1000_02456
XOO0516	RSGMI1000_04677
XOO0516	RSGMI1000_03976
XOO0516	RSGMI1000_04025
XOO0516	RSGMI1000_01476
XOO0516	RSGMI1000_01531
XOO0999	RSGMI1000_05077
XOO0999	RSGMI1000_04793
XOO0999	RSGMI1000_02756
XOO0999	RSGMI1000_00848
XOO0999	RSGMI1000_05074
XOO0999	RSGMI1000_04766
XOO0999	RSGMI1000_02456
XOO0999	RSGMI1000_04677
XOO0999	RSGMI1000_03976
XOO0999	RSGMI1000_04025
XOO0999	RSGMI1000_01476
XOO0999	RSGMI1000_01531
XOO1846	RSGMI1000_04113
XOO0998	RSGMI1000_05077
XOO0998	RSGMI1000_04793
XOO0998	RSGMI1000_02756
XOO0998	RSGMI1000_00848
XOO0998	RSGMI1000_05074
XOO0998	RSGMI1000_04766
XOO0998	RSGMI1000_02456
XOO0998	RSGMI1000_04677
XOO0998	RSGMI1000_03976
XOO0998	RSGMI1000_04025
XOO0998	RSGMI1000_01476
XOO0998	RSGMI1000_01531
XOO0514	RSGMI1000_00507
XOO1845	RSGMI1000_04111
XOO0519	RSGMI1000_05071
XOO1849	RSGMI1000_01072
XOO1851	RSGMI1000_01075
XOO2701	RSGMI1000_00917
XOO2702	RSGMI1000_00918
XOO1855	RSGMI1000_01080
XOO1853	RSGMI1000_01078
XOO1852	RSGMI1000_01077
XOO0521	RSGMI1000_02519
XOO0505	RSGMI1000_03386
XOO0988	RSGMI1000_03481
XOO0988	RSGMI1000_03187
XOO0988	RSGMI1000_04050
XOO0988	RSGMI1000_03209
XOO0988	RSGMI1000_03628
XOO0988	RSGMI1000_00862
XOO0504	RSGMI1000_03385
XOO0987	RSGMI1000_05077
XOO0987	RSGMI1000_04793
XOO0987	RSGMI1000_02756
XOO0987	RSGMI1000_00848
XOO0987	RSGMI1000_05074
XOO0987	RSGMI1000_04766
XOO0987	RSGMI1000_02456
XOO0987	RSGMI1000_04677
XOO0987	RSGMI1000_03976
XOO0987	RSGMI1000_04025
XOO0987	RSGMI1000_01476
XOO0987	RSGMI1000_01531
XOO1834	RSGMI1000_01589
XOO0509	RSGMI1000_00141
XOO0508	RSGMI1000_00140
XOO0991	RSGMI1000_05038
XOO0990	RSGMI1000_05038
XOO0997	RSGMI1000_03629
XOO0997	RSGMI1000_04791
XOO0997	RSGMI1000_04818
XOO0997	RSGMI1000_04594
XOO0997	RSGMI1000_03603
XOO0997	RSGMI1000_03947
XOO0997	RSGMI1000_04764
XOO1844	RSGMI1000_04112
XOO0996	RSGMI1000_03629
XOO0996	RSGMI1000_04791
XOO0996	RSGMI1000_04818
XOO0996	RSGMI1000_04594
XOO0996	RSGMI1000_03603
XOO0996	RSGMI1000_03947
XOO0996	RSGMI1000_04764
XOO1843	RSGMI1000_04116
XOO1843	RSGMI1000_00279
XOO0512	RSGMI1000_00506
XOO0995	RSGMI1000_03481
XOO0995	RSGMI1000_03187
XOO0995	RSGMI1000_04050
XOO0995	RSGMI1000_03209
XOO0995	RSGMI1000_03628
XOO0995	RSGMI1000_00862
XOO1842	RSGMI1000_04114
XOO0994	RSGMI1000_03481
XOO0994	RSGMI1000_03187
XOO0994	RSGMI1000_04050
XOO0994	RSGMI1000_03209
XOO0994	RSGMI1000_03628
XOO0994	RSGMI1000_00862
XOO1841	RSGMI1000_04423
XOO1427	RSGMI1000_00700
XOO2758	RSGMI1000_02980
XOO4937	RSGMI1000_00645
XOO4937	RSGMI1000_00849
XOO4937	RSGMI1000_01475
XOO4937	RSGMI1000_02457
XOO4937	RSGMI1000_03975
XOO4937	RSGMI1000_04762
XOO4937	RSGMI1000_04024
XOO4937	RSGMI1000_01532
XOO4937	RSGMI1000_04676
XOO4937	RSGMI1000_00431
XOO2759	RSGMI1000_02981
XOO3607	RSGMI1000_02954
XOO4939	RSGMI1000_02166
XOO3608	RSGMI1000_02955
XOO2760	RSGMI1000_02982
XOO0586	RSGMI1000_00074
XOO2765	RSGMI1000_00627
XOO3613	RSGMI1000_00224
XOO3613	RSGMI1000_03431
XOO0585	RSGMI1000_00072
XOO2766	RSGMI1000_00543
XOO3614	RSGMI1000_04030
XOO3614	RSGMI1000_02334
XOO2767	RSGMI1000_00542
XOO0583	RSGMI1000_00070
XOO2761	RSGMI1000_02983
XOO4940	RSGMI1000_03629
XOO4940	RSGMI1000_04791
XOO4940	RSGMI1000_04818
XOO4940	RSGMI1000_04594
XOO4940	RSGMI1000_03603
XOO4940	RSGMI1000_03947
XOO4940	RSGMI1000_04764
XOO2762	RSGMI1000_02984
XOO2763	RSGMI1000_02338
XOO2763	RSGMI1000_00995
XOO0587	RSGMI1000_00077
XOO4929	RSGMI1000_00009
XOO1419	RSGMI1000_02730
XOO1418	RSGMI1000_02731
XOO1417	RSGMI1000_02732
XOO1416	RSGMI1000_02733
XOO2747	RSGMI1000_00256
XOO2747	RSGMI1000_03950
XOO2748	RSGMI1000_03629
XOO2748	RSGMI1000_04791
XOO2748	RSGMI1000_04818
XOO2748	RSGMI1000_04594
XOO2748	RSGMI1000_03603
XOO2748	RSGMI1000_03947
XOO2748	RSGMI1000_04764
XOO4927	RSGMI1000_00645
XOO4927	RSGMI1000_00849
XOO4927	RSGMI1000_01475
XOO4927	RSGMI1000_02457
XOO4927	RSGMI1000_03975
XOO4927	RSGMI1000_04762
XOO4927	RSGMI1000_04024
XOO4927	RSGMI1000_01532
XOO4927	RSGMI1000_04676
XOO4927	RSGMI1000_00431
XOO3601	RSGMI1000_00399
XOO3602	RSGMI1000_00400
XOO3603	RSGMI1000_00401
XOO3604	RSGMI1000_00403
XOO1426	RSGMI1000_00698
XOO1425	RSGMI1000_00697
XOO3600	RSGMI1000_02952
XOO1423	RSGMI1000_04130
XOO1407	RSGMI1000_03418
XOO0558	RSGMI1000_02838
XOO2736	RSGMI1000_02592
XOO2737	RSGMI1000_02578
XOO1891	RSGMI1000_03629
XOO1891	RSGMI1000_04791
XOO1891	RSGMI1000_04818
XOO1891	RSGMI1000_04594
XOO1891	RSGMI1000_03603
XOO1891	RSGMI1000_03947
XOO1891	RSGMI1000_04764
XOO0564	RSGMI1000_03629
XOO0564	RSGMI1000_04791
XOO0564	RSGMI1000_04818
XOO0564	RSGMI1000_04594
XOO0564	RSGMI1000_03603
XOO0564	RSGMI1000_03947
XOO0564	RSGMI1000_04764
XOO2744	RSGMI1000_03807
XOO2744	RSGMI1000_00886
XOO2744	RSGMI1000_03522
XOO2744	RSGMI1000_04557
XOO2745	RSGMI1000_05077
XOO2745	RSGMI1000_04793
XOO2745	RSGMI1000_02756
XOO2745	RSGMI1000_00848
XOO2745	RSGMI1000_05074
XOO2745	RSGMI1000_04766
XOO2745	RSGMI1000_02456
XOO2745	RSGMI1000_04677
XOO2745	RSGMI1000_03976
XOO2745	RSGMI1000_04025
XOO2745	RSGMI1000_01476
XOO2745	RSGMI1000_01531
XOO0562	RSGMI1000_03048
XOO1415	RSGMI1000_03629
XOO1415	RSGMI1000_04791
XOO1415	RSGMI1000_04818
XOO1415	RSGMI1000_04594
XOO1415	RSGMI1000_03603
XOO1415	RSGMI1000_03947
XOO1415	RSGMI1000_04764
XOO0567	RSGMI1000_03362
XOO1898	RSGMI1000_04837
XOO2729	RSGMI1000_01680
XOO1879	RSGMI1000_03870
XOO1879	RSGMI1000_04981
XOO1879	RSGMI1000_03872
XOO0548	RSGMI1000_00516
XOO0547	RSGMI1000_03629
XOO0547	RSGMI1000_04791
XOO0547	RSGMI1000_04818
XOO0547	RSGMI1000_04594
XOO0547	RSGMI1000_03603
XOO0547	RSGMI1000_03947
XOO0547	RSGMI1000_04764
XOO2727	RSGMI1000_02256
XOO2732	RSGMI1000_02614
XOO2733	RSGMI1000_02590
XOO0552	RSGMI1000_02840
XOO4912	RSGMI1000_00645
XOO4912	RSGMI1000_00849
XOO4912	RSGMI1000_01475
XOO4912	RSGMI1000_02457
XOO4912	RSGMI1000_03975
XOO4912	RSGMI1000_04762
XOO4912	RSGMI1000_04024
XOO4912	RSGMI1000_01532
XOO4912	RSGMI1000_04676
XOO4912	RSGMI1000_00431
XOO2734	RSGMI1000_02591
XOO1881	RSGMI1000_00281
XOO2735	RSGMI1000_01773
XOO0556	RSGMI1000_02839
XOO2680	RSGMI1000_04637
XOO2682	RSGMI1000_00048
XOO1352	RSGMI1000_02446
XOO0020	RSGMI1000_04595
XOO0020	RSGMI1000_01755
XOO0020	RSGMI1000_04639
XOO0020	RSGMI1000_03684
XOO1351	RSGMI1000_02448
XOO1350	RSGMI1000_02442
XOO2202	RSGMI1000_01131
XOO1354	RSGMI1000_03896
XOO2200	RSGMI1000_01132
XOO2684	RSGMI1000_02886
XOO3531	RSGMI1000_03426
XOO3532	RSGMI1000_03427
XOO2685	RSGMI1000_03190
XOO2205	RSGMI1000_03993
XOO2204	RSGMI1000_01384
XOO0009	RSGMI1000_02012
XOO1339	RSGMI1000_05077
XOO1339	RSGMI1000_04793
XOO1339	RSGMI1000_02756
XOO1339	RSGMI1000_00848
XOO1339	RSGMI1000_05074
XOO1339	RSGMI1000_04766
XOO1339	RSGMI1000_02456
XOO1339	RSGMI1000_04677
XOO1339	RSGMI1000_03976
XOO1339	RSGMI1000_04025
XOO1339	RSGMI1000_01476
XOO1339	RSGMI1000_01531
XOO4848	RSGMI1000_02777
XOO3517	RSGMI1000_04227
XOO3518	RSGMI1000_04230
XOO2671	RSGMI1000_01015
XOO1341	RSGMI1000_00645
XOO1341	RSGMI1000_00849
XOO1341	RSGMI1000_01475
XOO1341	RSGMI1000_02457
XOO1341	RSGMI1000_03975
XOO1341	RSGMI1000_04762
XOO1341	RSGMI1000_04024
XOO1341	RSGMI1000_01532
XOO1341	RSGMI1000_04676
XOO1341	RSGMI1000_00431
XOO0494	RSGMI1000_00292
XOO0010	RSGMI1000_02013
XOO1340	RSGMI1000_05077
XOO1340	RSGMI1000_04793
XOO1340	RSGMI1000_02756
XOO1340	RSGMI1000_00848
XOO1340	RSGMI1000_05074
XOO1340	RSGMI1000_04766
XOO1340	RSGMI1000_02456
XOO1340	RSGMI1000_04677
XOO1340	RSGMI1000_03976
XOO1340	RSGMI1000_04025
XOO1340	RSGMI1000_01476
XOO1340	RSGMI1000_01531
XOO0491	RSGMI1000_00753
XOO0498	RSGMI1000_00713
XOO3524	RSGMI1000_02620
XOO0497	RSGMI1000_02515
XOO2678	RSGMI1000_01190
XOO0496	RSGMI1000_02513
XOO3527	RSGMI1000_04600
XOO3527	RSGMI1000_04311
XOO3527	RSGMI1000_04652
XOO0495	RSGMI1000_02496
XOO1349	RSGMI1000_04080
XOO2674	RSGMI1000_02488
XOO0016	RSGMI1000_01028
XOO1346	RSGMI1000_03629
XOO1346	RSGMI1000_04791
XOO1346	RSGMI1000_04818
XOO1346	RSGMI1000_04594
XOO1346	RSGMI1000_03603
XOO1346	RSGMI1000_03947
XOO1346	RSGMI1000_04764
XOO0015	RSGMI1000_02171
XOO1329	RSGMI1000_03637
XOO1328	RSGMI1000_00956
XOO3507	RSGMI1000_04232
XOO3507	RSGMI1000_03650
XOO3992	RSGMI1000_00044
XOO0483	RSGMI1000_01479
XOO1330	RSGMI1000_02691
XOO0482	RSGMI1000_01478
XOO0481	RSGMI1000_02299
XOO3513	RSGMI1000_04232
XOO3513	RSGMI1000_03650
XOO2666	RSGMI1000_02869
XOO3997	RSGMI1000_00138
XOO1333	RSGMI1000_03629
XOO1333	RSGMI1000_04791
XOO1333	RSGMI1000_04818
XOO1333	RSGMI1000_04594
XOO1333	RSGMI1000_03603
XOO1333	RSGMI1000_03947
XOO1333	RSGMI1000_04764
XOO0486	RSGMI1000_02296
XOO0002	RSGMI1000_03492
XOO3514	RSGMI1000_04223
XOO0485	RSGMI1000_02297
XOO0001	RSGMI1000_03493
XOO3515	RSGMI1000_04225
XOO1331	RSGMI1000_03629
XOO1331	RSGMI1000_04791
XOO1331	RSGMI1000_04818
XOO1331	RSGMI1000_04594
XOO1331	RSGMI1000_03603
XOO1331	RSGMI1000_03947
XOO1331	RSGMI1000_04764
XOO0484	RSGMI1000_02298
XOO3516	RSGMI1000_04226
XOO3993	RSGMI1000_00045
XOO3994	RSGMI1000_00054
XOO1337	RSGMI1000_01367
XOO4842	RSGMI1000_03629
XOO4842	RSGMI1000_04791
XOO4842	RSGMI1000_04818
XOO4842	RSGMI1000_04594
XOO4842	RSGMI1000_03603
XOO4842	RSGMI1000_03947
XOO4842	RSGMI1000_04764
XOO3512	RSGMI1000_04232
XOO3512	RSGMI1000_03650
XOO2665	RSGMI1000_02793
XOO0488	RSGMI1000_02302
XOO0004	RSGMI1000_03491
XOO1335	RSGMI1000_03134
XOO2649	RSGMI1000_03629
XOO2649	RSGMI1000_04791
XOO2649	RSGMI1000_04818
XOO2649	RSGMI1000_04594
XOO2649	RSGMI1000_03603
XOO2649	RSGMI1000_03947
XOO2649	RSGMI1000_04764
XOO4828	RSGMI1000_00645
XOO4828	RSGMI1000_00849
XOO4828	RSGMI1000_01475
XOO4828	RSGMI1000_02457
XOO4828	RSGMI1000_03975
XOO4828	RSGMI1000_04762
XOO4828	RSGMI1000_04024
XOO4828	RSGMI1000_01532
XOO4828	RSGMI1000_04676
XOO4828	RSGMI1000_00431
XOO2650	RSGMI1000_04595
XOO2650	RSGMI1000_01755
XOO2650	RSGMI1000_04639
XOO2650	RSGMI1000_03684
XOO3502	RSGMI1000_04232
XOO3502	RSGMI1000_03650
XOO1323	RSGMI1000_03779
XOO3503	RSGMI1000_04232
XOO3503	RSGMI1000_03650
XOO3987	RSGMI1000_00467
XOO3504	RSGMI1000_04232
XOO3504	RSGMI1000_03650
XOO1321	RSGMI1000_02861
XOO2658	RSGMI1000_04595
XOO2658	RSGMI1000_01755
XOO2658	RSGMI1000_04639
XOO2658	RSGMI1000_03684
XOO3982	RSGMI1000_00105
XOO3982	RSGMI1000_05122
XOO3982	RSGMI1000_03924
XOO3982	RSGMI1000_00659
XOO3982	RSGMI1000_00111
XOO3982	RSGMI1000_04611
XOO3982	RSGMI1000_03921
XOO3982	RSGMI1000_03694
XOO3982	RSGMI1000_02222
XOO3982	RSGMI1000_03454
XOO1327	RSGMI1000_00955
XOO2652	RSGMI1000_03629
XOO2652	RSGMI1000_04791
XOO2652	RSGMI1000_04818
XOO2652	RSGMI1000_04594
XOO2652	RSGMI1000_03603
XOO2652	RSGMI1000_03947
XOO2652	RSGMI1000_04764
XOO0478	RSGMI1000_05077
XOO0478	RSGMI1000_04793
XOO0478	RSGMI1000_02756
XOO0478	RSGMI1000_00848
XOO0478	RSGMI1000_05074
XOO0478	RSGMI1000_04766
XOO0478	RSGMI1000_02456
XOO0478	RSGMI1000_04677
XOO0478	RSGMI1000_03976
XOO0478	RSGMI1000_04025
XOO0478	RSGMI1000_01476
XOO0478	RSGMI1000_01531
XOO1325	RSGMI1000_00953
XOO3500	RSGMI1000_03652
XOO1392	RSGMI1000_05077
XOO1392	RSGMI1000_04793
XOO1392	RSGMI1000_02756
XOO1392	RSGMI1000_00848
XOO1392	RSGMI1000_05074
XOO1392	RSGMI1000_04766
XOO1392	RSGMI1000_02456
XOO1392	RSGMI1000_04677
XOO1392	RSGMI1000_03976
XOO1392	RSGMI1000_04025
XOO1392	RSGMI1000_01476
XOO1392	RSGMI1000_01531
XOO3571	RSGMI1000_03065
XOO1390	RSGMI1000_01605
XOO3573	RSGMI1000_03066
XOO3574	RSGMI1000_03067
XOO1396	RSGMI1000_05077
XOO1396	RSGMI1000_04793
XOO1396	RSGMI1000_02756
XOO1396	RSGMI1000_00848
XOO1396	RSGMI1000_05074
XOO1396	RSGMI1000_04766
XOO1396	RSGMI1000_02456
XOO1396	RSGMI1000_04677
XOO1396	RSGMI1000_03976
XOO1396	RSGMI1000_04025
XOO1396	RSGMI1000_01476
XOO1396	RSGMI1000_01531
XOO1394	RSGMI1000_05077
XOO1394	RSGMI1000_04793
XOO1394	RSGMI1000_02756
XOO1394	RSGMI1000_00848
XOO1394	RSGMI1000_05074
XOO1394	RSGMI1000_04766
XOO1394	RSGMI1000_02456
XOO1394	RSGMI1000_04677
XOO1394	RSGMI1000_03976
XOO1394	RSGMI1000_04025
XOO1394	RSGMI1000_01476
XOO1394	RSGMI1000_01531
XOO2240	RSGMI1000_05040
XOO2240	RSGMI1000_00164
XOO3570	RSGMI1000_03064
XOO0069	RSGMI1000_03629
XOO0069	RSGMI1000_04791
XOO0069	RSGMI1000_04818
XOO0069	RSGMI1000_04594
XOO0069	RSGMI1000_03603
XOO0069	RSGMI1000_03947
XOO0069	RSGMI1000_04764
XOO3579	RSGMI1000_03072
XOO0068	RSGMI1000_04595
XOO0068	RSGMI1000_01755
XOO0068	RSGMI1000_04639
XOO0068	RSGMI1000_03684
XOO1398	RSGMI1000_04595
XOO1398	RSGMI1000_01755
XOO1398	RSGMI1000_04639
XOO1398	RSGMI1000_03684
XOO1397	RSGMI1000_03629
XOO1397	RSGMI1000_04791
XOO1397	RSGMI1000_04818
XOO1397	RSGMI1000_04594
XOO1397	RSGMI1000_03603
XOO1397	RSGMI1000_03947
XOO1397	RSGMI1000_04764
XOO3575	RSGMI1000_03068
XOO3576	RSGMI1000_03069
XOO3577	RSGMI1000_03070
XOO3578	RSGMI1000_03071
XOO4408	RSGMI1000_02997
XOO3560	RSGMI1000_03052
XOO3561	RSGMI1000_03053
XOO4893	RSGMI1000_00645
XOO4893	RSGMI1000_00849
XOO4893	RSGMI1000_01475
XOO4893	RSGMI1000_02457
XOO4893	RSGMI1000_03975
XOO4893	RSGMI1000_04762
XOO4893	RSGMI1000_04024
XOO4893	RSGMI1000_01532
XOO4893	RSGMI1000_04676
XOO4893	RSGMI1000_00431
XOO3562	RSGMI1000_03056
XOO4410	RSGMI1000_02692
XOO3563	RSGMI1000_03057
XOO0054	RSGMI1000_04595
XOO0054	RSGMI1000_01755
XOO0054	RSGMI1000_04639
XOO0054	RSGMI1000_03684
XOO1385	RSGMI1000_03481
XOO1385	RSGMI1000_03187
XOO1385	RSGMI1000_04050
XOO1385	RSGMI1000_03209
XOO1385	RSGMI1000_03628
XOO1385	RSGMI1000_00862
XOO1384	RSGMI1000_05077
XOO1384	RSGMI1000_04793
XOO1384	RSGMI1000_02756
XOO1384	RSGMI1000_00848
XOO1384	RSGMI1000_05074
XOO1384	RSGMI1000_04766
XOO1384	RSGMI1000_02456
XOO1384	RSGMI1000_04677
XOO1384	RSGMI1000_03976
XOO1384	RSGMI1000_04025
XOO1384	RSGMI1000_01476
XOO1384	RSGMI1000_01531
XOO1383	RSGMI1000_03481
XOO1383	RSGMI1000_03187
XOO1383	RSGMI1000_04050
XOO1383	RSGMI1000_03209
XOO1383	RSGMI1000_03628
XOO1383	RSGMI1000_00862
XOO2236	RSGMI1000_02601
XOO3568	RSGMI1000_03061
XOO4416	RSGMI1000_00178
XOO3569	RSGMI1000_03063
XOO0057	RSGMI1000_01786
XOO1386	RSGMI1000_00256
XOO1386	RSGMI1000_03950
XOO4895	RSGMI1000_00645
XOO4895	RSGMI1000_00849
XOO4895	RSGMI1000_01475
XOO4895	RSGMI1000_02457
XOO4895	RSGMI1000_03975
XOO4895	RSGMI1000_04762
XOO4895	RSGMI1000_04024
XOO4895	RSGMI1000_01532
XOO4895	RSGMI1000_04676
XOO4895	RSGMI1000_00431
XOO3564	RSGMI1000_03058
XOO4896	RSGMI1000_03062
XOO3566	RSGMI1000_03059
XOO4897	RSGMI1000_03080
XOO2237	RSGMI1000_01665
XOO0059	RSGMI1000_02987
XOO3567	RSGMI1000_03060
XOO3552	RSGMI1000_05077
XOO3552	RSGMI1000_04793
XOO3552	RSGMI1000_02756
XOO3552	RSGMI1000_00848
XOO3552	RSGMI1000_05074
XOO3552	RSGMI1000_04766
XOO3552	RSGMI1000_02456
XOO3552	RSGMI1000_04677
XOO3552	RSGMI1000_03976
XOO3552	RSGMI1000_04025
XOO3552	RSGMI1000_01476
XOO3552	RSGMI1000_01531
XOO0043	RSGMI1000_02867
XOO1372	RSGMI1000_03481
XOO1372	RSGMI1000_03187
XOO1372	RSGMI1000_04050
XOO1372	RSGMI1000_03209
XOO1372	RSGMI1000_03628
XOO1372	RSGMI1000_00862
XOO1378	RSGMI1000_04595
XOO1378	RSGMI1000_01755
XOO1378	RSGMI1000_04639
XOO1378	RSGMI1000_03684
XOO2225	RSGMI1000_01669
XOO3557	RSGMI1000_03049
XOO4404	RSGMI1000_00217
XOO3558	RSGMI1000_03050
XOO4406	RSGMI1000_02995
XOO3559	RSGMI1000_03051
XOO2223	RSGMI1000_01759
XOO4407	RSGMI1000_02996
XOO4400	RSGMI1000_03179
XOO2229	RSGMI1000_01245
XOO4401	RSGMI1000_04387
XOO2227	RSGMI1000_00042
XOO0048	RSGMI1000_05038
XOO1379	RSGMI1000_04483
XOO1379	RSGMI1000_04312
XOO2209	RSGMI1000_00962
XOO2208	RSGMI1000_01489
XOO2691	RSGMI1000_03629
XOO2691	RSGMI1000_04791
XOO2691	RSGMI1000_04818
XOO2691	RSGMI1000_04594
XOO2691	RSGMI1000_03603
XOO2691	RSGMI1000_03947
XOO2691	RSGMI1000_04764
XOO2692	RSGMI1000_04595
XOO2692	RSGMI1000_01755
XOO2692	RSGMI1000_04639
XOO2692	RSGMI1000_03684
XOO2694	RSGMI1000_03629
XOO2694	RSGMI1000_04791
XOO2694	RSGMI1000_04818
XOO2694	RSGMI1000_04594
XOO2694	RSGMI1000_03603
XOO2694	RSGMI1000_03947
XOO2694	RSGMI1000_04764
XOO1362	RSGMI1000_04952
XOO0030	RSGMI1000_04595
XOO0030	RSGMI1000_01755
XOO0030	RSGMI1000_04639
XOO0030	RSGMI1000_03684
XOO1361	RSGMI1000_05077
XOO1361	RSGMI1000_04793
XOO1361	RSGMI1000_02756
XOO1361	RSGMI1000_00848
XOO1361	RSGMI1000_05074
XOO1361	RSGMI1000_04766
XOO1361	RSGMI1000_02456
XOO1361	RSGMI1000_04677
XOO1361	RSGMI1000_03976
XOO1361	RSGMI1000_04025
XOO1361	RSGMI1000_01476
XOO1361	RSGMI1000_01531
XOO2690	RSGMI1000_03629
XOO2690	RSGMI1000_04791
XOO2690	RSGMI1000_04818
XOO2690	RSGMI1000_04594
XOO2690	RSGMI1000_03603
XOO2690	RSGMI1000_03947
XOO2690	RSGMI1000_04764
XOO1360	RSGMI1000_03895
XOO2699	RSGMI1000_04340
XOO1367	RSGMI1000_01408
XOO3547	RSGMI1000_03355
XOO2212	RSGMI1000_01454
XOO2211	RSGMI1000_01455
XOO2695	RSGMI1000_03629
XOO2695	RSGMI1000_04791
XOO2695	RSGMI1000_04818
XOO2695	RSGMI1000_04594
XOO2695	RSGMI1000_03603
XOO2695	RSGMI1000_03947
XOO2695	RSGMI1000_04764
XOO2218	RSGMI1000_01615
XOO2696	RSGMI1000_03613
XOO2216	RSGMI1000_03629
XOO2216	RSGMI1000_04791
XOO2216	RSGMI1000_04818
XOO2216	RSGMI1000_04594
XOO2216	RSGMI1000_03603
XOO2216	RSGMI1000_03947
XOO2216	RSGMI1000_04764
XOO2215	RSGMI1000_04595
XOO2215	RSGMI1000_01755
XOO2215	RSGMI1000_04639
XOO2215	RSGMI1000_03684
XOO4463	RSGMI1000_03682
XOO4463	RSGMI1000_00978
XOO4463	RSGMI1000_04229
XOO4463	RSGMI1000_03987
XOO4463	RSGMI1000_03276
XOO2280	RSGMI1000_01590
XOO2280	RSGMI1000_02314
XOO2280	RSGMI1000_00596
XOO2280	RSGMI1000_04015
XOO2287	RSGMI1000_00256
XOO2287	RSGMI1000_03950
XOO2284	RSGMI1000_04595
XOO2284	RSGMI1000_01755
XOO2284	RSGMI1000_04639
XOO2284	RSGMI1000_03684
XOO2289	RSGMI1000_04595
XOO2289	RSGMI1000_01755
XOO2289	RSGMI1000_04639
XOO2289	RSGMI1000_03684
XOO4466	RSGMI1000_00249
XOO3136	RSGMI1000_04287
XOO0090	RSGMI1000_04329
XOO4451	RSGMI1000_03629
XOO4451	RSGMI1000_04791
XOO4451	RSGMI1000_04818
XOO4451	RSGMI1000_04594
XOO4451	RSGMI1000_03603
XOO4451	RSGMI1000_03947
XOO4451	RSGMI1000_04764
XOO0094	RSGMI1000_04334
XOO0093	RSGMI1000_04332
XOO0091	RSGMI1000_04330
XOO0096	RSGMI1000_02950
XOO2273	RSGMI1000_03629
XOO2273	RSGMI1000_04791
XOO2273	RSGMI1000_04818
XOO2273	RSGMI1000_04594
XOO2273	RSGMI1000_03603
XOO2273	RSGMI1000_03947
XOO2273	RSGMI1000_04764
XOO4455	RSGMI1000_04565
XOO4456	RSGMI1000_04566
XOO2261	RSGMI1000_03002
XOO3593	RSGMI1000_03093
XOO3110	RSGMI1000_03629
XOO3110	RSGMI1000_04791
XOO3110	RSGMI1000_04818
XOO3110	RSGMI1000_04594
XOO3110	RSGMI1000_03603
XOO3110	RSGMI1000_03947
XOO3110	RSGMI1000_04764
XOO3594	RSGMI1000_03094
XOO0081	RSGMI1000_04320
XOO3596	RSGMI1000_03095
XOO0080	RSGMI1000_04319
XOO3590	RSGMI1000_03090
XOO0086	RSGMI1000_04325
XOO3591	RSGMI1000_03091
XOO0085	RSGMI1000_04324
XOO2262	RSGMI1000_03001
XOO3592	RSGMI1000_03092
XOO0084	RSGMI1000_04323
XOO3118	RSGMI1000_00256
XOO3118	RSGMI1000_03950
XOO0088	RSGMI1000_04327
XOO3597	RSGMI1000_03096
XOO4445	RSGMI1000_04273
XOO3599	RSGMI1000_03099
XOO3599	RSGMI1000_03078
XOO0072	RSGMI1000_04595
XOO0072	RSGMI1000_01755
XOO0072	RSGMI1000_04639
XOO0072	RSGMI1000_03684
XOO3582	RSGMI1000_03075
XOO0071	RSGMI1000_04595
XOO0071	RSGMI1000_01755
XOO0071	RSGMI1000_04639
XOO0071	RSGMI1000_03684
XOO4430	RSGMI1000_04853
XOO0070	RSGMI1000_03629
XOO0070	RSGMI1000_04791
XOO0070	RSGMI1000_04818
XOO0070	RSGMI1000_04594
XOO0070	RSGMI1000_03603
