XOO1903	XOO1903
XOO1946	XOO3432
XOO1946	XOO4169
XOO1946	XOO0988
XOO1946	XOO1955
XOO1946	XOO0828
XOO1946	XOO2092
XOO1946	XOO2492
XOO1946	XOO4233
XOO1946	XOO4234
XOO1946	XOO2496
XOO1946	XOO0273
XOO1946	XOO2374
XOO1946	XOO4592
XOO1946	XOO2130
XOO1946	XOO4593
XOO1946	XOO0355
XOO1946	XOO0354
XOO1946	XOO1960
XOO1946	XOO0353
XOO1946	XOO0995
XOO1946	XOO3148
XOO1946	XOO0994
XOO1946	XOO3149
XOO1945	XOO2370
XOO1945	XOO1945
XOO1945	XOO0206
XOO1945	XOO1939
XOO1945	XOO0139
XOO0614	XOO0614
XOO0614	XOO4371
XOO1944	XOO1944
XOO1944	XOO0146
XOO1944	XOO1343
XOO1944	XOO1940
XOO0613	XOO0613
XOO0613	XOO1682
XOO0613	XOO0612
XOO0619	XOO0619
XOO0619	XOO1271
XOO0619	XOO4561
XOO0619	XOO3055
XOO0619	XOO1081
XOO0619	XOO3057
XOO0619	XOO1571
XOO0619	XOO1163
XOO0619	XOO3086
XOO0619	XOO0993
XOO0619	XOO1862
XOO0619	XOO0673
XOO0619	XOO1674
XOO0619	XOO0375
XOO0619	XOO1672
XOO0619	XOO0324
XOO0619	XOO0654
XOO0619	XOO1765
XOO0619	XOO1776
XOO0619	XOO0741
XOO0619	XOO0983
XOO0619	XOO1896
XOO1949	XOO0415
XOO1949	XOO0932
XOO1949	XOO3093
XOO1949	XOO3651
XOO1949	XOO4223
XOO1949	XOO3094
XOO1949	XOO3095
XOO1949	XOO2285
XOO1949	XOO3097
XOO1949	XOO0300
XOO1949	XOO0546
XOO1949	XOO3652
XOO1949	XOO4224
XOO1949	XOO0545
XOO1949	XOO3653
XOO1949	XOO4105
XOO1949	XOO2841
XOO1949	XOO0371
XOO1949	XOO0370
XOO1949	XOO4571
XOO1949	XOO4734
XOO1949	XOO2158
XOO1949	XOO0414
XOO1949	XOO4731
XOO1949	XOO0136
XOO1949	XOO3369
XOO1949	XOO1726
XOO1949	XOO0917
XOO1949	XOO4281
XOO1949	XOO3197
XOO1949	XOO4440
XOO1949	XOO4441
XOO1949	XOO3353
XOO1949	XOO3354
XOO1949	XOO1053
XOO1949	XOO2384
XOO1949	XOO2301
XOO1949	XOO3910
XOO1949	XOO0122
XOO1949	XOO3355
XOO1949	XOO0369
XOO1949	XOO3356
XOO1949	XOO0989
XOO1949	XOO2807
XOO1949	XOO2648
XOO1949	XOO3737
XOO1949	XOO2011
XOO1949	XOO2010
XOO1949	XOO1444
XOO1949	XOO1166
XOO1949	XOO1320
XOO1949	XOO3109
XOO1949	XOO3901
XOO1949	XOO1206
XOO1949	XOO0875
XOO1949	XOO0874
XOO1949	XOO3346
XOO1949	XOO0873
XOO1949	XOO1947
XOO1949	XOO2516
XOO1949	XOO0739
XOO1949	XOO1949
XOO1949	XOO0182
XOO1949	XOO4782
XOO1949	XOO2088
XOO1949	XOO2087
XOO1949	XOO1393
XOO1949	XOO0342
XOO1949	XOO4703
XOO1949	XOO4147
XOO1949	XOO1315
XOO1949	XOO2883
XOO1949	XOO3334
XOO1949	XOO4148
XOO1949	XOO3335
XOO1949	XOO0620
XOO1949	XOO3336
XOO1949	XOO2749
XOO1949	XOO3284
XOO1949	XOO0297
XOO1949	XOO1023
XOO1949	XOO3961
XOO1949	XOO3963
XOO1949	XOO0956
XOO1949	XOO3429
XOO1949	XOO0959
XOO1949	XOO4916
XOO1949	XOO4080
XOO1949	XOO4121
XOO1949	XOO3430
XOO1949	XOO4520
XOO1949	XOO2100
XOO1949	XOO3391
XOO1949	XOO0161
XOO1949	XOO0201
XOO1949	XOO0960
XOO1949	XOO0200
XOO1949	XOO0563
XOO1949	XOO0205
XOO1949	XOO4521
XOO1949	XOO0204
XOO1949	XOO2107
XOO1949	XOO4522
XOO1949	XOO0202
XOO1949	XOO1758
XOO1949	XOO4193
XOO1949	XOO3384
XOO1949	XOO4079
XOO1949	XOO0032
XOO1949	XOO1003
XOO1949	XOO4357
XOO1949	XOO0313
XOO1949	XOO4479
XOO1949	XOO4117
XOO1949	XOO4876
XOO0618	XOO3928
XOO0618	XOO0618
XOO0618	XOO1083
XOO0618	XOO1082
XOO0618	XOO3056
XOO0618	XOO1572
XOO0618	XOO1164
XOO0618	XOO3085
XOO0618	XOO1272
XOO0618	XOO4560
XOO0618	XOO1675
XOO0618	XOO1895
XOO0618	XOO0376
XOO0618	XOO0992
XOO0618	XOO1861
XOO0618	XOO0672
XOO0618	XOO1673
XOO0618	XOO3058
XOO0618	XOO0655
XOO0618	XOO1766
XOO0618	XOO1777
XOO0618	XOO0742
XOO0618	XOO0984
XOO0618	XOO0323
XOO0617	XOO0615
XOO0617	XOO3929
XOO0617	XOO0617
XOO0617	XOO3927
XOO0617	XOO1392
XOO0617	XOO4146
XOO0617	XOO0263
XOO0617	XOO1396
XOO0617	XOO0262
XOO0617	XOO1394
XOO0617	XOO0981
XOO0617	XOO2009
XOO0617	XOO0622
XOO0617	XOO2007
XOO0617	XOO2403
XOO0617	XOO2006
XOO0617	XOO3930
XOO0617	XOO4304
XOO0617	XOO0646
XOO0617	XOO1339
XOO0617	XOO0296
XOO0617	XOO4370
XOO0617	XOO0295
XOO0617	XOO1340
XOO0617	XOO1384
XOO0617	XOO3888
XOO0617	XOO2113
XOO0617	XOO3889
XOO0617	XOO3366
XOO0617	XOO1029
XOO0617	XOO1028
XOO0617	XOO1027
XOO0617	XOO0517
XOO0617	XOO0516
XOO0617	XOO1649
XOO0617	XOO0999
XOO0617	XOO0998
XOO0617	XOO3191
XOO0617	XOO4165
XOO0617	XOO3552
XOO0617	XOO4047
XOO0617	XOO0362
XOO0617	XOO0365
XOO0617	XOO0364
XOO0617	XOO2146
XOO0617	XOO2745
XOO0617	XOO0363
XOO0617	XOO1650
XOO0617	XOO0325
XOO0617	XOO4368
XOO0617	XOO4369
XOO0617	XOO4523
XOO0617	XOO4524
XOO0617	XOO0987
XOO0617	XOO1119
XOO0617	XOO0827
XOO0617	XOO2290
XOO0617	XOO3189
XOO0617	XOO1361
XOO0617	XOO3063
XOO0617	XOO2372
XOO0617	XOO3700
XOO0617	XOO3701
XOO0617	XOO1640
XOO0617	XOO3702
XOO0617	XOO0198
XOO0617	XOO0236
XOO0617	XOO0478
XOO0617	XOO1644
XOO0617	XOO3027
XOO0617	XOO1643
XOO1950	XOO1946
XOO1950	XOO2517
XOO1950	XOO1508
XOO1950	XOO2320
XOO1950	XOO0141
XOO1950	XOO0140
XOO1950	XOO1031
XOO1950	XOO0982
XOO1950	XOO1950
XOO1950	XOO0145
XOO1950	XOO0144
XOO1950	XOO0221
XOO1950	XOO0980
XOO1950	XOO0187
XOO1950	XOO0341
XOO1950	XOO3978
XOO1950	XOO0788
XOO1950	XOO3377
XOO1950	XOO0303
XOO1950	XOO0985
XOO1950	XOO1678
XOO1950	XOO3378
XOO1950	XOO0786
XOO1950	XOO1314
XOO1950	XOO2369
XOO1950	XOO3017
XOO1950	XOO1936
XOO1950	XOO0208
XOO1950	XOO0207
XOO1950	XOO1937
XOO1950	XOO2191
XOO1950	XOO2190
XOO1950	XOO3365
XOO1950	XOO1385
XOO1950	XOO1383
XOO1950	XOO4218
XOO1950	XOO4735
XOO1950	XOO2112
XOO1950	XOO4616
XOO1950	XOO4257
XOO1950	XOO0138
XOO1950	XOO4258
XOO1950	XOO4577
XOO1950	XOO1941
XOO1950	XOO4611
XOO1950	XOO1863
XOO1950	XOO4612
XOO1950	XOO0919
XOO1950	XOO0918
XOO1950	XOO3192
XOO1950	XOO3431
XOO1950	XOO2385
XOO1950	XOO1372
XOO1950	XOO2625
XOO1950	XOO3432
XOO1950	XOO4169
XOO1950	XOO0988
XOO1950	XOO1955
XOO1950	XOO0828
XOO1950	XOO2092
XOO1950	XOO2492
XOO1950	XOO4233
XOO1950	XOO4234
XOO1950	XOO2496
XOO1950	XOO0273
XOO1950	XOO2374
XOO1950	XOO4592
XOO1950	XOO2130
XOO1950	XOO4593
XOO1950	XOO0355
XOO1950	XOO0354
XOO1950	XOO1960
XOO1950	XOO0353
XOO1950	XOO0995
XOO1950	XOO3148
XOO1950	XOO0994
XOO1950	XOO3149
XOO1954	XOO1954
XOO0623	XOO0623
XOO0622	XOO0615
XOO0622	XOO3929
XOO0622	XOO0617
XOO0622	XOO3927
XOO0622	XOO1392
XOO0622	XOO4146
XOO0622	XOO0263
XOO0622	XOO1396
XOO0622	XOO0262
XOO0622	XOO1394
XOO0622	XOO0981
XOO0622	XOO2009
XOO0622	XOO0622
XOO0622	XOO2007
XOO0622	XOO2403
XOO0622	XOO2006
XOO0622	XOO3930
XOO0622	XOO4304
XOO0622	XOO0646
XOO0622	XOO1339
XOO0622	XOO0296
XOO0622	XOO4370
XOO0622	XOO0295
XOO0622	XOO1340
XOO0622	XOO1384
XOO0622	XOO3888
XOO0622	XOO2113
XOO0622	XOO3889
XOO0622	XOO3366
XOO0622	XOO1029
XOO0622	XOO1028
XOO0622	XOO1027
XOO0622	XOO0517
XOO0622	XOO0516
XOO0622	XOO1649
XOO0622	XOO0999
XOO0622	XOO0998
XOO0622	XOO3191
XOO0622	XOO4165
XOO0622	XOO3552
XOO0622	XOO4047
XOO0622	XOO0362
XOO0622	XOO0365
XOO0622	XOO0364
XOO0622	XOO2146
XOO0622	XOO2745
XOO0622	XOO0363
XOO0622	XOO1650
XOO0622	XOO0325
XOO0622	XOO4368
XOO0622	XOO4369
XOO0622	XOO4523
XOO0622	XOO4524
XOO0622	XOO0987
XOO0622	XOO1119
XOO0622	XOO0827
XOO0622	XOO2290
XOO0622	XOO3189
XOO0622	XOO1361
XOO0622	XOO3063
XOO0622	XOO2372
XOO0622	XOO3700
XOO0622	XOO3701
XOO0622	XOO1640
XOO0622	XOO3702
XOO0622	XOO0198
XOO0622	XOO0236
XOO0622	XOO0478
XOO0622	XOO1644
XOO0622	XOO3027
XOO0622	XOO1643
XOO1953	XOO1953
XOO0621	XOO0160
XOO0621	XOO0181
XOO0621	XOO4122
XOO0621	XOO0180
XOO0621	XOO0183
XOO0621	XOO2522
XOO0621	XOO2521
XOO0621	XOO3714
XOO0621	XOO0621
XOO0621	XOO3357
XOO0621	XOO3379
XOO0621	XOO0048
XOO0621	XOO0906
XOO0621	XOO2626
XOO0621	XOO2627
XOO0621	XOO4374
XOO0621	XOO4375
XOO0621	XOO4795
XOO0621	XOO2012
XOO0621	XOO2056
XOO0621	XOO1240
XOO0621	XOO3360
XOO0621	XOO0991
XOO0621	XOO0990
XOO0621	XOO2013
XOO1952	XOO1952
XOO0620	XOO0415
XOO0620	XOO0932
XOO0620	XOO3093
XOO0620	XOO3651
XOO0620	XOO4223
XOO0620	XOO3094
XOO0620	XOO3095
XOO0620	XOO2285
XOO0620	XOO3097
XOO0620	XOO0300
XOO0620	XOO0546
XOO0620	XOO3652
XOO0620	XOO4224
XOO0620	XOO0545
XOO0620	XOO3653
XOO0620	XOO4105
XOO0620	XOO2841
XOO0620	XOO0371
XOO0620	XOO0370
XOO0620	XOO4571
XOO0620	XOO4734
XOO0620	XOO2158
XOO0620	XOO0414
XOO0620	XOO4731
XOO0620	XOO0136
XOO0620	XOO3369
XOO0620	XOO1726
XOO0620	XOO0917
XOO0620	XOO4281
XOO0620	XOO3197
XOO0620	XOO4440
XOO0620	XOO4441
XOO0620	XOO3353
XOO0620	XOO3354
XOO0620	XOO1053
XOO0620	XOO2384
XOO0620	XOO2301
XOO0620	XOO3910
XOO0620	XOO0122
XOO0620	XOO3355
XOO0620	XOO0369
XOO0620	XOO3356
XOO0620	XOO0989
XOO0620	XOO2807
XOO0620	XOO2648
XOO0620	XOO3737
XOO0620	XOO2011
XOO0620	XOO2010
XOO0620	XOO1444
XOO0620	XOO1166
XOO0620	XOO1320
XOO0620	XOO3109
XOO0620	XOO3901
XOO0620	XOO1206
XOO0620	XOO0875
XOO0620	XOO0874
XOO0620	XOO3346
XOO0620	XOO0873
XOO0620	XOO1947
XOO0620	XOO2516
XOO0620	XOO0739
XOO0620	XOO1949
XOO0620	XOO0182
XOO0620	XOO4782
XOO0620	XOO2088
XOO0620	XOO2087
XOO0620	XOO1393
XOO0620	XOO0342
XOO0620	XOO4703
XOO0620	XOO4147
XOO0620	XOO1315
XOO0620	XOO2883
XOO0620	XOO3334
XOO0620	XOO4148
XOO0620	XOO3335
XOO0620	XOO0620
XOO0620	XOO3336
XOO0620	XOO2749
XOO0620	XOO3284
XOO0620	XOO0297
XOO0620	XOO1023
XOO0620	XOO3961
XOO0620	XOO3963
XOO0620	XOO0956
XOO0620	XOO3429
XOO0620	XOO0959
XOO0620	XOO4916
XOO0620	XOO4080
XOO0620	XOO4121
XOO0620	XOO3430
XOO0620	XOO4520
XOO0620	XOO2100
XOO0620	XOO3391
XOO0620	XOO0161
XOO0620	XOO0201
XOO0620	XOO0960
XOO0620	XOO0200
XOO0620	XOO0563
XOO0620	XOO0205
XOO0620	XOO4521
XOO0620	XOO0204
XOO0620	XOO2107
XOO0620	XOO4522
XOO0620	XOO0202
XOO0620	XOO1758
XOO0620	XOO4193
XOO0620	XOO3384
XOO0620	XOO4079
XOO0620	XOO0032
XOO0620	XOO1003
XOO0620	XOO4357
XOO0620	XOO0313
XOO0620	XOO4479
XOO0620	XOO4117
XOO0620	XOO4876
XOO1936	XOO1946
XOO1936	XOO2517
XOO1936	XOO1508
XOO1936	XOO2320
XOO1936	XOO0141
XOO1936	XOO0140
XOO1936	XOO1031
XOO1936	XOO0982
XOO1936	XOO1950
XOO1936	XOO0145
XOO1936	XOO0144
XOO1936	XOO0221
XOO1936	XOO0980
XOO1936	XOO0187
XOO1936	XOO0341
XOO1936	XOO3978
XOO1936	XOO0788
XOO1936	XOO3377
XOO1936	XOO0303
XOO1936	XOO0985
XOO1936	XOO1678
XOO1936	XOO3378
XOO1936	XOO0786
XOO1936	XOO1314
XOO1936	XOO2369
XOO1936	XOO3017
XOO1936	XOO1936
XOO1936	XOO0208
XOO1936	XOO0207
XOO1936	XOO1937
XOO1936	XOO2191
XOO1936	XOO2190
XOO1936	XOO3365
XOO1936	XOO1385
XOO1936	XOO1383
XOO1936	XOO4218
XOO1936	XOO4735
XOO1936	XOO2112
XOO1936	XOO4616
XOO1936	XOO4257
XOO1936	XOO0138
XOO1936	XOO4258
XOO1936	XOO4577
XOO1936	XOO1941
XOO1936	XOO4611
XOO1936	XOO1863
XOO1936	XOO4612
XOO1936	XOO0919
XOO1936	XOO0918
XOO1936	XOO3192
XOO1936	XOO3431
XOO1936	XOO2385
XOO1936	XOO1372
XOO1936	XOO2625
XOO1936	XOO3432
XOO1936	XOO4169
XOO1936	XOO0988
XOO1936	XOO1955
XOO1936	XOO0828
XOO1936	XOO2092
XOO1936	XOO2492
XOO1936	XOO4233
XOO1936	XOO4234
XOO1936	XOO2496
XOO1936	XOO0273
XOO1936	XOO2374
XOO1936	XOO4592
XOO1936	XOO2130
XOO1936	XOO4593
XOO1936	XOO0355
XOO1936	XOO0354
XOO1936	XOO1960
XOO1936	XOO0353
XOO1936	XOO0995
XOO1936	XOO3148
XOO1936	XOO0994
XOO1936	XOO3149
XOO1934	XOO0813
XOO1934	XOO0818
XOO1934	XOO0816
XOO1934	XOO0815
XOO1934	XOO4180
XOO1934	XOO3650
XOO1934	XOO1198
XOO1934	XOO0783
XOO1934	XOO3899
XOO1934	XOO3654
XOO1934	XOO3896
XOO1934	XOO0785
XOO1934	XOO0647
XOO1934	XOO0129
XOO1934	XOO3087
XOO1934	XOO4176
XOO1934	XOO4451
XOO1934	XOO4177
XOO1934	XOO0373
XOO1934	XOO0372
XOO1934	XOO1582
XOO1934	XOO3084
XOO1934	XOO4174
XOO1934	XOO2273
XOO1934	XOO2035
XOO1934	XOO4699
XOO1934	XOO1346
XOO1934	XOO2381
XOO1934	XOO3110
XOO1934	XOO2781
XOO1934	XOO1570
XOO1934	XOO0124
XOO1934	XOO0366
XOO1934	XOO3634
XOO1934	XOO1333
XOO1934	XOO1574
XOO1934	XOO0121
XOO1934	XOO1331
XOO1934	XOO0127
XOO1934	XOO1579
XOO1934	XOO0368
XOO1934	XOO3874
XOO1934	XOO4842
XOO1934	XOO0367
XOO1934	XOO0905
XOO1934	XOO2649
XOO1934	XOO0904
XOO1934	XOO0070
XOO1934	XOO2094
XOO1934	XOO3343
XOO1934	XOO2132
XOO1934	XOO2494
XOO1934	XOO0073
XOO1934	XOO2097
XOO1934	XOO2493
XOO1934	XOO1443
XOO1934	XOO0997
XOO1934	XOO0996
XOO1934	XOO2652
XOO1934	XOO4798
XOO1934	XOO2637
XOO1934	XOO2638
XOO1934	XOO0186
XOO1934	XOO2089
XOO1934	XOO0185
XOO1934	XOO2086
XOO1934	XOO0069
XOO1934	XOO1397
XOO1934	XOO4704
XOO1934	XOO0468
XOO1934	XOO4940
XOO1934	XOO0209
XOO1934	XOO0967
XOO1934	XOO1934
XOO1934	XOO2748
XOO1934	XOO2628
XOO1934	XOO4770
XOO1934	XOO2111
XOO1934	XOO1020
XOO1934	XOO2472
XOO1934	XOO0298
XOO1934	XOO2119
XOO1934	XOO2513
XOO1934	XOO1009
XOO1934	XOO1647
XOO1934	XOO3706
XOO1934	XOO3310
XOO1934	XOO3794
XOO1934	XOO4366
XOO1934	XOO1891
XOO1934	XOO0564
XOO1934	XOO4129
XOO1934	XOO4769
XOO1934	XOO2101
XOO1934	XOO1415
XOO1934	XOO2106
XOO1934	XOO2469
XOO1934	XOO0961
XOO1934	XOO0825
XOO1934	XOO0547
XOO1934	XOO0822
XOO1934	XOO2691
XOO1934	XOO3660
XOO1934	XOO2694
XOO1934	XOO1088
XOO1934	XOO4591
XOO1934	XOO0151
XOO1934	XOO0150
XOO1934	XOO2690
XOO1934	XOO0278
XOO1934	XOO0277
XOO1934	XOO1089
XOO1934	XOO3307
XOO1934	XOO1646
XOO1934	XOO2695
XOO1934	XOO2216
XOO1934	XOO2851
XOO1934	XOO0279
XOO0602	XOO3708
XOO0602	XOO0318
XOO0602	XOO3309
XOO0602	XOO3628
XOO0602	XOO2739
XOO0602	XOO2081
XOO0602	XOO3111
XOO0602	XOO0064
XOO0602	XOO0322
XOO0602	XOO3975
XOO0602	XOO4449
XOO0602	XOO1475
XOO0602	XOO3157
XOO0602	XOO4103
XOO0602	XOO0125
XOO0602	XOO0824
XOO0602	XOO0602
XOO0602	XOO3319
XOO0602	XOO3717
XOO0602	XOO3362
XOO0602	XOO4055
XOO0602	XOO3661
XOO0602	XOO4178
XOO0602	XOO3761
XOO0602	XOO1022
XOO0602	XOO2098
XOO0602	XOO1162
XOO0602	XOO1147
XOO0602	XOO2853
XOO0602	XOO2970
XOO0602	XOO2437
XOO0602	XOO2117
XOO0602	XOO4435
XOO0602	XOO0356
XOO0602	XOO3446
XOO1933	XOO1933
XOO0609	XOO0609
XOO0609	XOO1680
XOO1939	XOO2370
XOO1939	XOO1945
XOO1939	XOO0206
XOO1939	XOO1939
XOO1939	XOO0139
XOO1938	XOO0162
XOO1938	XOO1938
XOO1938	XOO2821
XOO1937	XOO1946
XOO1937	XOO2517
XOO1937	XOO1508
XOO1937	XOO2320
XOO1937	XOO0141
XOO1937	XOO0140
XOO1937	XOO1031
XOO1937	XOO0982
XOO1937	XOO1950
XOO1937	XOO0145
XOO1937	XOO0144
XOO1937	XOO0221
XOO1937	XOO0980
XOO1937	XOO0187
XOO1937	XOO0341
XOO1937	XOO3978
XOO1937	XOO0788
XOO1937	XOO3377
XOO1937	XOO0303
XOO1937	XOO0985
XOO1937	XOO1678
XOO1937	XOO3378
XOO1937	XOO0786
XOO1937	XOO1314
XOO1937	XOO2369
XOO1937	XOO3017
XOO1937	XOO1936
XOO1937	XOO0208
XOO1937	XOO0207
XOO1937	XOO1937
XOO1937	XOO2191
XOO1937	XOO2190
XOO1937	XOO3365
XOO1937	XOO1385
XOO1937	XOO1383
XOO1937	XOO4218
XOO1937	XOO4735
XOO1937	XOO2112
XOO1937	XOO4616
XOO1937	XOO4257
XOO1937	XOO0138
XOO1937	XOO4258
XOO1937	XOO4577
XOO1937	XOO1941
XOO1937	XOO4611
XOO1937	XOO1863
XOO1937	XOO4612
XOO1937	XOO0919
XOO1937	XOO0918
XOO1937	XOO3192
XOO1937	XOO3431
XOO1937	XOO2385
XOO1937	XOO1372
XOO1937	XOO2625
XOO1937	XOO3432
XOO1937	XOO4169
XOO1937	XOO0988
XOO1937	XOO1955
XOO1937	XOO0828
XOO1937	XOO2092
XOO1937	XOO2492
XOO1937	XOO4233
XOO1937	XOO4234
XOO1937	XOO2496
XOO1937	XOO0273
XOO1937	XOO2374
XOO1937	XOO4592
XOO1937	XOO2130
XOO1937	XOO4593
XOO1937	XOO0355
XOO1937	XOO0354
XOO1937	XOO1960
XOO1937	XOO0353
XOO1937	XOO0995
XOO1937	XOO3148
XOO1937	XOO0994
XOO1937	XOO3149
XOO0606	XOO0606
XOO0612	XOO0613
XOO0612	XOO1682
XOO0612	XOO0612
XOO1941	XOO1946
XOO1941	XOO2517
XOO1941	XOO1508
XOO1941	XOO2320
XOO1941	XOO0141
XOO1941	XOO0140
XOO1941	XOO1031
XOO1941	XOO0982
XOO1941	XOO1950
XOO1941	XOO0145
XOO1941	XOO0144
XOO1941	XOO0221
XOO1941	XOO0980
XOO1941	XOO0187
XOO1941	XOO0341
XOO1941	XOO3978
XOO1941	XOO0788
XOO1941	XOO3377
XOO1941	XOO0303
XOO1941	XOO0985
XOO1941	XOO1678
XOO1941	XOO3378
XOO1941	XOO0786
XOO1941	XOO1314
XOO1941	XOO2369
XOO1941	XOO3017
XOO1941	XOO1936
XOO1941	XOO0208
XOO1941	XOO0207
XOO1941	XOO1937
XOO1941	XOO2191
XOO1941	XOO2190
XOO1941	XOO3365
XOO1941	XOO1385
XOO1941	XOO1383
XOO1941	XOO4218
XOO1941	XOO4735
XOO1941	XOO2112
XOO1941	XOO4616
XOO1941	XOO4257
XOO1941	XOO0138
XOO1941	XOO4258
XOO1941	XOO4577
XOO1941	XOO1941
XOO1941	XOO4611
XOO1941	XOO1863
XOO1941	XOO4612
XOO1941	XOO0919
XOO1941	XOO0918
XOO1941	XOO3192
XOO1941	XOO3431
XOO1941	XOO2385
XOO1941	XOO1372
XOO1941	XOO2625
XOO1941	XOO3432
XOO1941	XOO4169
XOO1941	XOO0988
XOO1941	XOO1955
XOO1941	XOO0828
XOO1941	XOO2092
XOO1941	XOO2492
XOO1941	XOO4233
XOO1941	XOO4234
XOO1941	XOO2496
XOO1941	XOO0273
XOO1941	XOO2374
XOO1941	XOO4592
XOO1941	XOO2130
XOO1941	XOO4593
XOO1941	XOO0355
XOO1941	XOO0354
XOO1941	XOO1960
XOO1941	XOO0353
XOO1941	XOO0995
XOO1941	XOO3148
XOO1941	XOO0994
XOO1941	XOO3149
XOO1940	XOO1944
XOO1940	XOO0146
XOO1940	XOO1343
XOO1940	XOO1940
XOO1925	XOO1925
XOO1924	XOO1924
XOO1922	XOO1922
XOO1929	XOO1929
XOO1928	XOO1928
XOO1928	XOO4480
XOO1928	XOO0102
XOO1928	XOO2324
XOO1928	XOO0101
XOO1928	XOO0100
XOO1928	XOO3736
XOO1928	XOO4308
XOO1928	XOO0865
XOO1928	XOO2504
XOO1928	XOO2526
XOO1928	XOO0864
XOO1928	XOO2525
XOO1928	XOO0049
XOO1928	XOO1479
XOO1928	XOO2524
XOO1928	XOO3159
XOO1928	XOO4743
XOO1928	XOO1478
XOO1928	XOO2226
XOO1928	XOO2325
XOO1928	XOO3556
XOO1928	XOO2527
XOO1928	XOO4309
XOO1928	XOO3738
XOO1928	XOO2052
XOO1928	XOO2051
XOO1928	XOO4310
XOO1928	XOO4311
XOO1928	XOO0098
XOO1928	XOO1165
XOO1928	XOO3160
XOO1928	XOO2053
XOO1928	XOO2511
XOO1928	XOO4118
XOO1928	XOO1486
XOO1928	XOO0099
XOO1928	XOO1485
XOO1928	XOO0458
XOO1928	XOO1305
XOO1928	XOO0314
XOO1928	XOO0457
XOO1928	XOO4753
XOO1928	XOO4116
XOO1928	XOO4237
XOO1928	XOO2512
XOO1928	XOO4359
XOO1926	XOO1926
XOO0601	XOO0319
XOO0601	XOO0637
XOO0601	XOO3308
XOO0601	XOO3627
XOO0601	XOO3707
XOO0601	XOO2082
XOO0601	XOO0063
XOO0601	XOO0321
XOO0601	XOO1476
XOO0601	XOO3318
XOO0601	XOO0601
XOO0601	XOO3158
XOO0601	XOO4104
XOO0601	XOO0126
XOO0601	XOO3974
XOO0601	XOO0969
XOO0601	XOO4091
XOO0601	XOO3880
XOO0601	XOO4056
XOO0601	XOO3760
XOO0601	XOO3662
XOO0601	XOO1021
XOO0601	XOO2099
XOO0601	XOO3361
XOO0601	XOO4450
XOO0601	XOO1146
XOO0601	XOO2118
XOO0601	XOO4434
XOO0601	XOO2436
XOO0601	XOO2852
XOO1931	XOO1931
XOO1930	XOO1930
XOO1914	XOO1914
XOO1917	XOO1917
XOO4190	XOO4190
XOO4193	XOO0415
XOO4193	XOO0932
XOO4193	XOO3093
XOO4193	XOO3651
XOO4193	XOO4223
XOO4193	XOO3094
XOO4193	XOO3095
XOO4193	XOO2285
XOO4193	XOO3097
XOO4193	XOO0300
XOO4193	XOO0546
XOO4193	XOO3652
XOO4193	XOO4224
XOO4193	XOO0545
XOO4193	XOO3653
XOO4193	XOO4105
XOO4193	XOO2841
XOO4193	XOO0371
XOO4193	XOO0370
XOO4193	XOO4571
XOO4193	XOO4734
XOO4193	XOO2158
XOO4193	XOO0414
XOO4193	XOO4731
XOO4193	XOO0136
XOO4193	XOO3369
XOO4193	XOO1726
XOO4193	XOO0917
XOO4193	XOO4281
XOO4193	XOO3197
XOO4193	XOO4440
XOO4193	XOO4441
XOO4193	XOO3353
XOO4193	XOO3354
XOO4193	XOO1053
XOO4193	XOO2384
XOO4193	XOO2301
XOO4193	XOO3910
XOO4193	XOO0122
XOO4193	XOO3355
XOO4193	XOO0369
XOO4193	XOO3356
XOO4193	XOO0989
XOO4193	XOO2807
XOO4193	XOO2648
XOO4193	XOO3737
XOO4193	XOO2011
XOO4193	XOO2010
XOO4193	XOO1444
XOO4193	XOO1166
XOO4193	XOO1320
XOO4193	XOO3109
XOO4193	XOO3901
XOO4193	XOO1206
XOO4193	XOO0875
XOO4193	XOO0874
XOO4193	XOO3346
XOO4193	XOO0873
XOO4193	XOO1947
XOO4193	XOO2516
XOO4193	XOO0739
XOO4193	XOO1949
XOO4193	XOO0182
XOO4193	XOO4782
XOO4193	XOO2088
XOO4193	XOO2087
XOO4193	XOO1393
XOO4193	XOO0342
XOO4193	XOO4703
XOO4193	XOO4147
XOO4193	XOO1315
XOO4193	XOO2883
XOO4193	XOO3334
XOO4193	XOO4148
XOO4193	XOO3335
XOO4193	XOO0620
XOO4193	XOO3336
XOO4193	XOO2749
XOO4193	XOO3284
XOO4193	XOO0297
XOO4193	XOO1023
XOO4193	XOO3961
XOO4193	XOO3963
XOO4193	XOO0956
XOO4193	XOO3429
XOO4193	XOO0959
XOO4193	XOO4916
XOO4193	XOO4080
XOO4193	XOO4121
XOO4193	XOO3430
XOO4193	XOO4520
XOO4193	XOO2100
XOO4193	XOO3391
XOO4193	XOO0161
XOO4193	XOO0201
XOO4193	XOO0960
XOO4193	XOO0200
XOO4193	XOO0563
XOO4193	XOO0205
XOO4193	XOO4521
XOO4193	XOO0204
XOO4193	XOO2107
XOO4193	XOO4522
XOO4193	XOO0202
XOO4193	XOO1758
XOO4193	XOO4193
XOO4193	XOO3384
XOO4193	XOO4079
XOO4193	XOO0032
XOO4193	XOO1003
XOO4193	XOO4357
XOO4193	XOO0313
XOO4193	XOO4479
XOO4193	XOO4117
